object_id,global_id,faa_identifier,name,latitude,longitude,airport_geom,elevation,icao_id,airport_type,service_city,state_abbreviation,country,oper_status,airport_use,iap_exists,dod_hiflip,far_91,far_93,mil_code,airspace_analysis,us_high,us_low,ak_high,ak_low,us_area,pacific
8098,C11537FE-9F39-4142-95DB-3C22C7E72A65,89Y,Maidens,42.73386929,-84.32211595,POINT(-84.32211595 42.73386929),920,,Aerodome,Williamston,MI,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7928,B5C9CFB0-BC5C-4E95-95BA-8E42B03B6A81,6H4,Van Wagnen,42.15577197,-84.33432423,POINT(-84.33432423 42.15577197),988,,Aerodome,Napoleon,MI,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7845,82545E75-409D-440B-B069-435DD2878B98,34U,Yuba,44.83889958,-85.43118679,POINT(-85.43118679 44.83889958),645,,Aerodome,Elk Rapids,MI,United States,Indefinite,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7989,3EC1AAB0-1731-4DD1-851F-830CC1FA4CE8,C43,Hiram Cure,42.7700401,-84.96496254,POINT(-84.96496254 42.7700401),853,,Aerodome,Sunfield,MI,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7687,65CE1E93-107C-4E0C-9259-500C24236901,39G,Avoca,43.03003582,-82.66937297,POINT(-82.66937297 43.03003582),726,,Aerodome,Avoca,MI,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7803,AACF7C25-5555-48D0-8769-00DE8D8534E3,7MI,Flugplatz,43.34175143,-82.54828907,POINT(-82.54828907 43.34175143),700,,Aerodome,Lexington,MI,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
8005,90F92008-7BC2-47BA-ACB6-082DE31164BD,D11,Ojibwa Arpk,43.72003526,-85.00280959,POINT(-85.00280959 43.72003526),950,,Aerodome,Weidman,MI,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
8086,B2101B6D-2B3D-4427-8FAB-D9314E10771B,Y30,Pbeaaye,45.53113058,-84.55698688,POINT(-84.55698688 45.53113058),690,,Aerodome,Topinabee,MI,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7977,83E7C934-7593-4AAB-B57A-5893FB9F6C6E,39T,Tripp Creek,43.06476101,-84.48915659,POINT(-84.48915659 43.06476101),717,,Aerodome,St Johns,MI,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
8048,517AA261-EF17-4BE1-8BA9-1D47760A0E17,2H4,Triple H,42.36540897,-85.55584401,POINT(-85.55584401 42.36540897),785,,Aerodome,Parchment,MI,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
8095,E0162C0E-900E-49D7-A7A2-5B6E3835801D,3F5,Forest Hill,42.91073041,-84.67500497,POINT(-84.67500497 42.91073041),775,,Aerodome,Westphalia,MI,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7992,45271C8F-8109-494F-8C1F-5B42D34CDDAF,34G,Merillat,41.97505307,-83.92522382,POINT(-83.92522382 41.97505307),820,,Aerodome,Tecumseh,MI,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7866,201470DF-C26F-4769-9986-2F4DE68A45BF,H80,Fld of Dreams,44.36470293,-83.7626715,POINT(-83.7626715 44.36470293),830,,Aerodome,Hale,MI,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
8317,0CD120AC-51F8-4C4D-98BB-42A20F8E22DE,13Y,Littlefork Muni/Hanover,48.40828622,-93.57943338,POINT(-93.57943338 48.40828622),1145,,Aerodome,Littlefork,MN,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
8493,D706D78A-6EA6-404B-AB68-85A567252FA4,D41,Stephen Muni,48.45832041,-96.86284822,POINT(-96.86284822 48.45832041),830,,Aerodome,Stephen,MN,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
8181,00582AD2-4367-4C01-9F09-56B1B05C1A73,25D,Forest Lake,45.24741777,-92.99286188,POINT(-92.99286188 45.24741777),929.5,,Aerodome,Forest Lake,MN,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
8352,47BDDE4A-0DC5-491E-B900-9531637CEC4C,43Y,Northome Muni,47.88810402,-94.2582839,POINT(-94.2582839 47.88810402),1430,,Aerodome,Northome,MN,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
8191,AD2E2B5A-62CA-45FF-83F1-8CAA538E49C4,3G2,Grygla Muni - Mel Wilkens Fld,48.2940916,-95.62598117,POINT(-95.62598117 48.2940916),1177,,Aerodome,Grygla,MN,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
8431,7BFEACC4-0E7C-49B7-9029-103B1089708B,2M1,Harry S Truman Rgnl,39.01964589,-94.08650729,POINT(-94.08650729 39.01964589),860,,Aerodome,Bates City,MO,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
8741,24261A1A-F72D-4750-AA58-4C929475A080,4K3,Lexington Muni,39.20989593,-93.92772949,POINT(-93.92772949 39.20989593),691,,Aerodome,Lexington,MO,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
8577,0D43F5F2-E62F-473D-853F-8C80A4F4EAAB,0C1,Triple R,39.48775704,-94.78114642,POINT(-94.78114642 39.48775704),1007,,Aerodome,Dearborn,MO,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
8829,CC12F44F-34BA-490D-9179-A7719842AACE,6K2,Shelby Co,39.81257392,-92.05022348,POINT(-92.05022348 39.81257392),760,,Aerodome,Shelbyville,MO,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
8742,8B28849D-34A0-457A-B275-D4F44506F38B,0N0,Roosterville,39.28984036,-94.44245186,POINT(-94.44245186 39.28984036),1004,,Aerodome,Liberty,MO,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
9106,1924CBF2-0C1D-46D9-AF5F-03409AF40969,H75,"Hernando Village Arpk, Inc",34.79816087,-90.03704169,POINT(-90.03704169 34.79816087),242,,Aerodome,Hernando,MS,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
9517,6845793C-EEE0-4F2F-BEB4-547454A7FE23,02T,Wise River,45.77003422,-112.980485,POINT(-112.980485 45.77003422),5830,,Aerodome,Wise River,MT,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
9191,F04E8B4F-9FE4-4DD6-8D2C-32337362C583,53U,Ferndale Airfield,48.06047876,-114.0011801,POINT(-114.0011801 48.06047876),3072,,Aerodome,Bigfork,MT,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
9218,DFF75F52-6D18-4417-B6E1-336B41768FB3,37S,Fort Peck,48.00484061,-106.4779007,POINT(-106.4779007 48.00484061),2290,,Aerodome,Fort Peck,MT,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
9503,A3090999-1231-4C02-BBCF-56E87564421A,B70,Tiber Dam,48.31387769,-111.109154,POINT(-111.109154 48.31387769),3023,,Aerodome,Tiber Dam,MT,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
9715,7FDEE6C4-1A17-493A-9A7B-A7E7EE7B79FD,E40,Wilson's,35.65208362,-81.35786731,POINT(-81.35786731 35.65208362),985,,Aerodome,Hickory,NC,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
9722,913D860E-8D7F-4FED-ACD1-FE23EDB5EA5C,N21,Holly Ridge/Topsail Island,34.49100711,-77.53108165,POINT(-77.53108165 34.49100711),40,,Aerodome,Holly Ridge,NC,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
9798,A48B4B9B-A893-4117-BDE0-1F4626B6B9EA,8NC,Adams,34.57612346,-79.2488194,POINT(-79.2488194 34.57612346),143,,Aerodome,Rowland,NC,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
9850,09F07E1D-F54B-43CB-907D-5756A0026878,80C,Lone Hickory,36.06052151,-80.69010324,POINT(-80.69010324 36.06052151),1015,,Aerodome,Yadkinville,NC,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
9647,97C190F1-2A25-4CBC-8F17-CEB57514C138,N61,Hinshaw (Greenacres),35.87375512,-79.5275251,POINT(-79.5275251 35.87375512),750,,Aerodome,Liberty,NC,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
9847,72D465A0-D294-40B9-A944-BAFDD7CCECFB,05N,South Oaks Aerodrome,35.48219178,-77.35577651,POINT(-77.35577651 35.48219178),50,,Aerodome,Winterville,NC,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
9931,5E4295CC-8925-4A74-B144-3A97D1A23636,NC2,Taylorsville,35.93084035,-81.19667005,POINT(-81.19667005 35.93084035),1090,,Aerodome,Taylorsville,NC,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
9626,7CD3C5EA-FB46-4EB9-AB68-F3028D618901,N22,Sky Manor,34.71683911,-77.59219529,POINT(-77.59219529 34.71683911),60,,Aerodome,Jacksonville,NC,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
9554,DF585A3A-9116-422C-B046-43B54921F672,8A6,Wilgrove Air Park,35.21376188,-80.67007152,POINT(-80.67007152 35.21376188),799,,Aerodome,Charlotte,NC,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
9650,28D79B88-E4AE-4FAD-98F3-53CA45BA23CB,N92,Laneys,35.57430722,-81.11730445,POINT(-81.11730445 35.57430722),1025,,Aerodome,Maiden,NC,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
9621,60CBA3FA-0C6B-4FB5-B649-4804472CBC9F,28A,Goose Creek,35.12098631,-80.5872926,POINT(-80.5872926 35.12098631),565,,Aerodome,Indian Trail,NC,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
9675,8AAAB8BC-43B2-4154-9388-9BD2E7739B95,N83,Ds Butler Farm and Airfield,36.19514323,-80.00531999,POINT(-80.00531999 36.19514323),950,,Aerodome,Oak Ridge,NC,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
9786,351FA08A-1434-471F-8C59-543CCE74F335,7NC,Donald's Air Park Inc,35.73169641,-76.67126109,POINT(-76.67126109 35.73169641),18,,Aerodome,Plymouth,NC,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
9550,5BA5127B-D257-4EEC-9C50-95B2FDB80CE8,BQ1,Gilliam - Mc Connell Airfield,35.34167362,-79.43694727,POINT(-79.43694727 35.34167362),445,,Aerodome,Carthage,NC,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
10081,547EB764-D260-4F3B-B4A0-31C5F0D18406,91N,Turtle Lake Muni,47.50961467,-100.9166103,POINT(-100.9166103 47.50961467),1916,,Aerodome,Turtle Lake,ND,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
9925,22FF7919-D6B8-4B31-BEF2-BE8B77CCB986,D03,Kulm Muni,46.30677164,-98.93884286,POINT(-98.93884286 46.30677164),1959,,Aerodome,Kulm,ND,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
10030,F5043DD5-543A-4734-8402-DFB655EE2EDE,4N4,Lidgerwood Muni,46.08919119,-97.16614373,POINT(-97.16614373 46.08919119),1081,,Aerodome,Lidgerwood,ND,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
9898,8C8EF8FC-AE0D-4A4E-BDDB-525897B185F2,D24,Fessenden-Streibel Muni,47.65973174,-99.66096552,POINT(-99.66096552 47.65973174),1619,,Aerodome,Fessenden,ND,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
10038,97991833-A41C-4B8F-BC3C-AF23B01946C5,8M6,Mc Ville Muni,47.77032466,-98.18492347,POINT(-98.18492347 47.77032466),1473,,Aerodome,Mc Ville,ND,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
10165,39FEA17B-1996-44A6-A798-398ABE82859E,Y99,Trulson Fld,48.03057575,-101.9532331,POINT(-101.9532331 48.03057575),2105,,Aerodome,Plaza,ND,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
10483,4ED1151C-CB27-44D0-87B3-E826F964A463,8B2,Twin Mountain,44.26407309,-71.54674956,POINT(-71.54674956 44.26407309),1459,,Aerodome,Twin Mountain,NH,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
10433,2C7A1A7E-93AE-422C-ABAE-FB2A44EB2A27,1B5,Franconia,44.19595935,-71.75070421,POINT(-71.75070421 44.19595935),975,,Aerodome,Franconia,NH,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
10321,5EB95F0D-F485-4EEA-90FF-C1B27A22A4DC,2N2,Newfound Valley,43.59202694,-71.75146895,POINT(-71.75146895 43.59202694),510,,Aerodome,Bristol,NH,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
10327,18E93E1E-5A76-4F8A-BB3F-BBE16B33AE9F,4C4,Gifford Fld,44.88753273,-71.5077254,POINT(-71.5077254 44.88753273),1017.3,,Aerodome,Colebrook,NH,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
10658,1A273013-ED94-4361-A462-31C8160707B9,2N6,Redwing,40.02709143,-74.69089051,POINT(-74.69089051 40.02709143),78,,Aerodome,Jobstown,NJ,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11072,2E93065B-BEB1-4BB5-B743-80093BC5A68B,N86,Spanish Springs,39.67118587,-119.7251797,POINT(-119.7251797 39.67118587),4620,,Aerodome,Reno,NV,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
10954,F655B017-1D34-48ED-85B2-D5E33090AD20,N15,Kingston,39.20267072,-117.0689469,POINT(-117.0689469 39.20267072),6075,,Aerodome,Kingston,NV,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
10940,25D93EF0-7993-4FEF-AF0A-ED7E83B6380D,E85,Denio Junction,41.9540681,-118.6310196,POINT(-118.6310196 41.9540681),4202,,Aerodome,Denio,NV,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11267,2E4CAA71-2EEA-43F2-8356-7D0F0D227261,1I5,Freehold,42.36400857,-74.06502935,POINT(-74.06502935 42.36400857),440,,Aerodome,Freehold,NY,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11274,329AB248-F05F-47DC-B3CB-88B402347B5E,D59,Gowanda,42.50395812,-78.95059315,POINT(-78.95059315 42.50395812),830,,Aerodome,Gowanda,NY,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11368,3DA98693-0672-4217-9E3D-84E6A4BA59CD,8G3,Giermek Exec,42.06761945,-78.40553072,POINT(-78.40553072 42.06761945),1420,,Aerodome,Olean,NY,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11417,CF4371D8-5E19-4D82-9F61-F4391BA0E5FD,1A1,Green Acres,42.14945299,-73.75047368,POINT(-73.75047368 42.14945299),297,,Aerodome,Livingston,NY,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11621,E66BC6D3-2D01-45BA-8E74-F5BFA4D1B90E,5B7,Rensselaer Co,42.69164754,-73.57997366,POINT(-73.57997366 42.69164754),440,,Aerodome,Troy,NY,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11272,3326FFCA-7ADB-4DB2-98A3-12993A7EBB55,92G,Midlakes,42.81423075,-77.20291928,POINT(-77.20291928 42.81423075),1080,,Aerodome,Gorham,NY,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11434,4AAD0E91-20D4-4D7A-9986-4F78DB291759,4N2,Middlesex Valley,42.71395295,-77.27205819,POINT(-77.27205819 42.71395295),770,,Aerodome,Middlesex,NY,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11615,31F9D85F-D83B-4AB9-B5A4-1D3CDDC894B1,09N,Airhaven,41.83264737,-73.87616814,POINT(-73.87616814 41.83264737),450,,Aerodome,Staatsburg,NY,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11603,E7C005ED-C5C0-4EC6-935E-900A553B1882,K31,Sharon,42.77841613,-74.57764177,POINT(-74.57764177 42.77841613),1508,,Aerodome,Sharon Springs,NY,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11180,2499D1DB-3F25-430C-A0E5-E8660D0BD093,D52,Geneseo,42.79868211,-77.84250615,POINT(-77.84250615 42.79868211),560,,Aerodome,Geneseo,NY,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11271,88920431-3226-4866-ADDD-79CC9671D4D9,N25,Blue Heron,42.69730641,-74.19957581,POINT(-74.19957581 42.69730641),1200,,Aerodome,Gallupville,NY,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11276,EEF73686-67EF-476E-9CEC-4E573274EB6E,N56,Great Valley,42.20507225,-78.64725359,POINT(-78.64725359 42.20507225),1450,,Aerodome,Great Valley,NY,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11626,E9209567-E4AE-4586-B39A-57548237A82F,6B4,Frankfort-Highland,43.01611559,-75.16954364,POINT(-75.16954364 43.01611559),1325,,Aerodome,Utica/Frankfort,NY,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11175,33E412B2-C325-454A-A854-7853222848A8,K30,Heber Arpk,43.18341596,-73.63317371,POINT(-73.63317371 43.18341596),230,,Aerodome,Gansevoort,NY,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11259,DDAC8AB5-290B-4BC8-82AC-68C3B889664B,83K,Harris,43.40977267,-73.53265564,POINT(-73.53265564 43.40977267),261,,Aerodome,Fort Ann,NY,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11161,CADBDB8D-8923-4B74-9B01-DCE729C1A9CB,49N,Lufker,40.82482915,-72.75093411,POINT(-72.75093411 40.82482915),57,,Aerodome,East Moriches,NY,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11216,9024E3A1-9376-4027-B101-7D6BF7841D54,1B8,Chapin Fld,43.05270317,-73.36314028,POINT(-73.36314028 43.05270317),510,,Aerodome,Cambridge,NY,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11279,2297AE58-FC00-4D63-BC15-A2466C223505,1H4,Greenville-Rainbow,42.41675692,-74.01624489,POINT(-74.01624489 42.41675692),840,,Aerodome,Greenville,NY,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11351,9EDCD0C1-4A89-4602-80B7-6B8790BBACA9,85N,Hollands Intl Fld,43.26673132,-78.76781677,POINT(-78.76781677 43.26673132),360,,Aerodome,Newfane,NY,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11194,79ADC3FB-427F-453A-9C01-EFB8D5BB5806,D23,Arcade Tri-Co,42.56673704,-78.42613243,POINT(-78.42613243 42.56673704),1745,,Aerodome,Arcade,NY,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11873,0846577F-A2A8-4841-845E-394123584D55,7D8,Gates,41.35117392,-81.09954512,POINT(-81.09954512 41.35117392),1110,,Aerodome,Garrettsville,OH,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
12124,2F140CC5-5680-4726-9694-3BADA22D4066,1WF,Waco Fld,40.01477159,-84.19806012,POINT(-84.19806012 40.01477159),820,,Aerodome,Troy,OH,United States,Operational,Public,FALSE,FALSE,FALSE,FALSE,CIVIL,Conditional,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
